Time (seconds),Length,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
37.609375,0.032001495361328125,0.05047125741839409,0.05024794861674309,0.0680212751030922,0.027468925341963768,0.021634414792060852,0.013962683267891407,0.004774360917508602,0.01296118926256895,0.01389214675873518,0.0071755084209144115,0.012316950596868992,0.014561100862920284,0.01820954494178295,0.013760113157331944,0.012782779522240162,0.010707308538258076,0.007527085021138191,0.007656868547201157,0.01600513607263565,0.013247920200228691,0.017903391271829605,0.019260995090007782,0.013006375171244144,0.012877989560365677,0.021492550149559975,0.02579045668244362,0.0370955765247345,0.019394174218177795,0.029693830758333206,0.03343654423952103,0.04700800031423569,0.04448821023106575
37.625,0.032001495361328125,0.05520351976156235,0.06626766175031662,0.025727372616529465,0.015533060766756535,0.031830426305532455,0.02456662617623806,0.009361064992845058,0.005699336528778076,0.008203028701245785,0.00907617062330246,0.010617670603096485,0.01121196337044239,0.01790023036301136,0.0058854143135249615,0.005387193523347378,0.013860403560101986,0.01019767951220274,0.008651158772408962,0.011351288296282291,0.00910180527716875,0.0076011475175619125,0.011806727387011051,0.008370790630578995,0.007360364776104689,0.012484495528042316,0.01728951372206211,0.01422762032598257,0.012405730783939362,0.017284005880355835,0.02584308199584484,0.02990916557610035,0.029884405434131622
37.640625,0.032001495361328125,0.06301570683717728,0.06779550015926361,0.03230445459485054,0.015770241618156433,0.013671335764229298,0.016527293249964714,0.010997162200510502,0.008364997804164886,0.004989553242921829,0.009120705537497997,0.01080330740660429,0.007491944823414087,0.0078115928918123245,0.007804851047694683,0.007953639142215252,0.0059984661638736725,0.0059130266308784485,0.0064141834154725075,0.0077822585590183735,0.007308177649974823,0.00794488750398159,0.005474100820720196,0.005947629921138287,0.008649268187582493,0.00987926498055458,0.012704155407845974,0.01238689199090004,0.01100907102227211,0.012092494405806065,0.0190918929874897,0.020416464656591415,0.02144809626042843
37.65625,0.032001495361328125,0.07458588480949402,0.05018015578389168,0.028774000704288483,0.012531350366771221,0.009485061280429363,0.008905927650630474,0.01675216294825077,0.014224564656615257,0.005305970553308725,0.009459790773689747,0.008675622753798962,0.005186199210584164,0.010949527844786644,0.006923021283000708,0.0083589693531394,0.010127939283847809,0.010914153419435024,0.014866400510072708,0.019146976992487907,0.014575786888599396,0.019393356516957283,0.021131375804543495,0.015189219266176224,0.011630821973085403,0.030527951195836067,0.044873300939798355,0.054807599633932114,0.020739248022437096,0.03170085698366165,0.03698058798909187,0.053155895322561264,0.06730736047029495
37.671875,0.032001495361328125,0.07317011058330536,0.052251748740673065,0.03528729826211929,0.01687290146946907,0.020874332636594772,0.008309553377330303,0.013128272257745266,0.013334734365344048,0.007689637131989002,0.006616470403969288,0.008767207153141499,0.007786517031490803,0.014040032401680946,0.00872490182518959,0.011474565602838993,0.007541164290159941,0.005376522429287434,0.00785878673195839,0.009233983233571053,0.008075090125203133,0.009964249096810818,0.011072147637605667,0.009975696913897991,0.006726597901433706,0.013740594498813152,0.019389264285564423,0.02098827250301838,0.013322030194103718,0.01353492122143507,0.033552058041095734,0.03935684263706207,0.03655911609530449
37.6875,0.032001495361328125,0.04394417628645897,0.040186263620853424,0.022197365760803223,0.016835978254675865,0.03418310731649399,0.017433734610676765,0.009416097775101662,0.014513635076582432,0.00849349144846201,0.008060544729232788,0.007465440779924393,0.006896975450217724,0.008323976770043373,0.01534043438732624,0.004664255306124687,0.005342847667634487,0.00743290176615119,0.00768762594088912,0.005154060199856758,0.007758483290672302,0.007872860878705978,0.006532860454171896,0.005935305263847113,0.007695433683693409,0.0076601807959377766,0.015512403100728989,0.01823962852358818,0.010582992807030678,0.011774918995797634,0.01742623746395111,0.01874236948788166,0.02192310243844986
37.703125,0.032001495361328125,0.04712354764342308,0.07576540112495422,0.07333053648471832,0.011401732452213764,0.009977939538657665,0.010311661288142204,0.01641601137816906,0.016079863533377647,0.006063044536858797,0.007533355616033077,0.004404486622661352,0.007860560901463032,0.007467570714652538,0.009846214205026627,0.004605638328939676,0.008231760002672672,0.0076957885175943375,0.009263865649700165,0.010205467231571674,0.0099950535222888,0.009232329204678535,0.00974174216389656,0.008374691940844059,0.007261786609888077,0.01969589851796627,0.02429964393377304,0.03324076160788536,0.012340265326201916,0.01172720268368721,0.020514454692602158,0.03846776857972145,0.03998011723160744
37.71875,0.032001495361328125,0.07126545161008835,0.029831761494278908,0.04180794954299927,0.012843389995396137,0.01481777522712946,0.0076469313353300095,0.008403890766203403,0.01086132600903511,0.009056324139237404,0.006328423973172903,0.009552248753607273,0.008162709884345531,0.010328414849936962,0.008066339418292046,0.004993230104446411,0.00828188844025135,0.006531557533890009,0.007764042820781469,0.014237609691917896,0.01079929806292057,0.01865602284669876,0.01624455116689205,0.010533214546740055,0.008095311000943184,0.018443049862980843,0.020249193534255028,0.031095393002033234,0.019738677889108658,0.022634373977780342,0.02789030596613884,0.03173099830746651,0.040929753333330154
37.734375,0.032001495361328125,0.05576356127858162,0.061975568532943726,0.05451933667063713,0.018771618604660034,0.017195073887705803,0.016565049067139626,0.013319913297891617,0.006059371400624514,0.007417282555252314,0.009624744765460491,0.004832493141293526,0.005576885771006346,0.0077477190643548965,0.006624641828238964,0.005190824158489704,0.005990645382553339,0.006234127562493086,0.005953436251729727,0.006094206590205431,0.006804745644330978,0.00680521922186017,0.006060911808162928,0.005526028107851744,0.006094917189329863,0.00862894020974636,0.011114589869976044,0.011270548216998577,0.010848472826182842,0.011755361221730709,0.016800109297037125,0.023232750594615936,0.024878887459635735
37.75,0.032001495361328125,0.048260122537612915,0.05092962086200714,0.06498003751039505,0.029877811670303345,0.021356381475925446,0.011477747932076454,0.014394962228834629,0.016463035717606544,0.007708919234573841,0.008208822458982468,0.005597275216132402,0.0045016855001449585,0.0055913482792675495,0.0064892759546637535,0.005833623930811882,0.004926684778183699,0.005375099368393421,0.005669228732585907,0.00689259497448802,0.007397639565169811,0.007277763448655605,0.005854838062077761,0.004760717041790485,0.005847371648997068,0.010228948667645454,0.013080150820314884,0.011785050854086876,0.008605066686868668,0.007944532670080662,0.011065074242651463,0.013608187437057495,0.01738804578781128
37.765625,0.032001495361328125,0.04379505664110184,0.057948511093854904,0.02280346117913723,0.013701909221708775,0.023145277053117752,0.009734068997204304,0.010903777554631233,0.01580098457634449,0.008200900629162788,0.008012178353965282,0.010652583092451096,0.00913062784820795,0.009072153829038143,0.015126753598451614,0.008528832346200943,0.009184964932501316,0.008092827163636684,0.013459062203764915,0.02367349900305271,0.018564755097031593,0.01914510503411293,0.018646663054823875,0.013869456015527248,0.009403107687830925,0.029573936015367508,0.03383156284689903,0.04794246703386307,0.016046782955527306,0.028833186253905296,0.039602186530828476,0.04619332402944565,0.059598613530397415
37.78125,0.032001495361328125,0.07668609172105789,0.07184775173664093,0.020543184131383896,0.023571044206619263,0.021393487229943275,0.011424832046031952,0.011939726769924164,0.008419257588684559,0.005354705266654491,0.004916246049106121,0.00602927478030324,0.008986858651041985,0.005737977102398872,0.013384255580604076,0.009832285344600677,0.008631422184407711,0.008755980990827084,0.00812439899891615,0.0071874624118208885,0.012933182530105114,0.011571315117180347,0.01040970254689455,0.00832314882427454,0.009112436324357986,0.015282087959349155,0.0179243516176939,0.02085798792541027,0.014124192297458649,0.014604805037379265,0.03243717923760414,0.03585687652230263,0.031267330050468445
37.796875,0.032001495361328125,0.08112747222185135,0.06316814571619034,0.020666152238845825,0.011638481169939041,0.010151422582566738,0.006177498027682304,0.020522980019450188,0.01301555335521698,0.008892812766134739,0.005865622777491808,0.008637804538011551,0.011915107257664204,0.009309336543083191,0.010396371595561504,0.0031780709978193045,0.004329237621277571,0.005360277835279703,0.009589442051947117,0.005757889710366726,0.006435384973883629,0.005151451099663973,0.006497921887785196,0.006767093203961849,0.006649272982031107,0.010245704092085361,0.0177682563662529,0.015438102185726166,0.010912738740444183,0.01049051247537136,0.020468205213546753,0.0196845605969429,0.021448444575071335
37.8125,0.032001495361328125,0.07000136375427246,0.05250639468431473,0.020281434059143066,0.004583448171615601,0.018598921597003937,0.014493544586002827,0.013981961645185947,0.011704934760928154,0.006882650312036276,0.00589074706658721,0.005215609911829233,0.004826917313039303,0.00808939803391695,0.012045735493302345,0.005547130014747381,0.007515371777117252,0.007375156506896019,0.010467154905200005,0.013425658456981182,0.011302727274596691,0.00883515179157257,0.008011114783585072,0.010755427181720734,0.011913929134607315,0.022600926458835602,0.030396129935979843,0.03391487896442413,0.013723191805183887,0.012013816274702549,0.021831780672073364,0.04113307222723961,0.03390704467892647
37.828125,0.032001495361328125,0.049323808401823044,0.05029873922467232,0.04061548411846161,0.011469616554677486,0.024957606568932533,0.006939595099538565,0.023426657542586327,0.025787319988012314,0.015359686687588692,0.01053687185049057,0.011954332701861858,0.01164932083338499,0.013216862455010414,0.012619052082300186,0.012488262727856636,0.007291372865438461,0.005773890297859907,0.013409780338406563,0.019383417442440987,0.014842557720839977,0.019937235862016678,0.019498111680150032,0.018109573051333427,0.011975417844951153,0.0223552193492651,0.022917646914720535,0.04083076864480972,0.02033832296729088,0.030379939824342728,0.03276994824409485,0.04257788136601448,0.05239859223365784
37.84375,0.032001495361328125,0.04562288150191307,0.024934932589530945,0.024964116513729095,0.014100567437708378,0.02769703045487404,0.01463229488581419,0.01053592748939991,0.008868945762515068,0.01216186210513115,0.010860619135200977,0.0033791130408644676,0.006444386672228575,0.013361671939492226,0.007714597508311272,0.008389350026845932,0.00654079532250762,0.004377307370305061,0.006723164115101099,0.007441302761435509,0.0074442606419324875,0.009173743426799774,0.00826746504753828,0.007077503949403763,0.005858156364411116,0.010389410890638828,0.01685613952577114,0.01388332899659872,0.011955863796174526,0.0164263304322958,0.024767251685261726,0.029789064079523087,0.02968306839466095
37.859375,0.032001495361328125,0.04821479693055153,0.02273564413189888,0.027432970702648163,0.014417522586882114,0.0170134324580431,0.01872306503355503,0.016670450568199158,0.01481742225587368,0.015707459300756454,0.008685549721121788,0.005360989365726709,0.007258591242134571,0.005747103597968817,0.010835618712008,0.0080968476831913,0.006777039263397455,0.005647299811244011,0.007295988500118256,0.0059691970236599445,0.005204462446272373,0.004643016029149294,0.004709342960268259,0.003087517572566867,0.004501804243773222,0.009805135428905487,0.013143450021743774,0.010606464929878712,0.010394955985248089,0.01287540141493082,0.01650630496442318,0.016524596139788628,0.018611442297697067
37.875,0.032001495361328125,0.04893168434500694,0.06891050189733505,0.052400968968868256,0.021151218563318253,0.018783317878842354,0.0083489203825593,0.014466284774243832,0.013362848199903965,0.011279860511422157,0.010445212945342064,0.00893652904778719,0.01191310491412878,0.005461177788674831,0.010422797873616219,0.010427635163068771,0.006726597901433706,0.006890937685966492,0.016459517180919647,0.025463489815592766,0.013891559094190598,0.01373965386301279,0.020983368158340454,0.018244663253426552,0.011518169194459915,0.030772006139159203,0.043590907007455826,0.054479826241731644,0.015103621408343315,0.027029963210225105,0.03852764517068863,0.05359834432601929,0.06653571873903275
