Time (seconds),Length,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
10.5,0.03199958801269531,0.008551525883376598,0.009023718535900116,0.014720281586050987,0.02517012692987919,0.017499569803476334,0.013924241065979004,0.01170941162854433,0.007805087603628635,0.004766649100929499,0.005170070566236973,0.0047526489943265915,0.0032667149789631367,0.004131116904318333,0.004837001673877239,0.003468808252364397,0.004775191191583872,0.009637377224862576,0.013875451870262623,0.015390208922326565,0.007482479326426983,0.008630713447928429,0.007014529779553413,0.008353176526725292,0.009338508360087872,0.017754437401890755,0.00889777485281229,0.004213978536427021,0.004472016356885433,0.003330044448375702,0.0024039437994360924,0.0035824901424348354,0.0032497234642505646
10.515625,0.03199958801269531,0.006563178729265928,0.010626871138811111,0.012402786873281002,0.011427189223468304,0.011008481495082378,0.018694516271352768,0.006007116287946701,0.0048858774825930595,0.006059963721781969,0.011183200404047966,0.009324808605015278,0.005782779306173325,0.002771942876279354,0.005429047625511885,0.005584472790360451,0.008329059928655624,0.01224359031766653,0.012898349203169346,0.007138343527913094,0.008321966975927353,0.010465149767696857,0.014329979196190834,0.0054754046723246574,0.0069142603315413,0.014899403788149357,0.008784105069935322,0.0035070599988102913,0.0045368121936917305,0.003638910362496972,0.0041998522356152534,0.003830597037449479,0.0028123611118644476
10.53125,0.03199958801269531,0.005441733635962009,0.014010056853294373,0.01663152687251568,0.014089283533394337,0.008448455482721329,0.007559976074844599,0.007372198160737753,0.007268414366990328,0.0060248905792832375,0.005126189440488815,0.005500775761902332,0.004724055528640747,0.0023664822801947594,0.004108441527932882,0.006258413195610046,0.004579888191074133,0.00902501866221428,0.015539867803454399,0.015254615806043148,0.0066669173538684845,0.009762047789990902,0.015005921944975853,0.0048721167258918285,0.007410300895571709,0.015182173810899258,0.00805073045194149,0.004165307153016329,0.0038497161585837603,0.0025568671990185976,0.0046298447996377945,0.0033583214972168207,0.0032871519215404987
10.546875,0.03199958801269531,0.0062254793010652065,0.01034339889883995,0.0084925452247262,0.019581345841288567,0.014489666558802128,0.013782570138573647,0.006248106714338064,0.007044005207717419,0.0069757020100951195,0.007226400543004274,0.0054441047832369804,0.0037260884419083595,0.0029705704655498266,0.003259585704654455,0.008061372675001621,0.006627246737480164,0.011309917084872723,0.009547289460897446,0.012488380074501038,0.009347955696284771,0.008471742272377014,0.013155097141861916,0.007036665920168161,0.007018554490059614,0.010197325609624386,0.006479800678789616,0.005297195632010698,0.0036303584929555655,0.0031831806991249323,0.002962963655591011,0.0036199060268700123,0.0031794970855116844
10.5625,0.03199958801269531,0.006545414216816425,0.0049441223964095116,0.01167147234082222,0.02609037235379219,0.018703408539295197,0.011531485244631767,0.007920642383396626,0.013030379079282284,0.01245176512748003,0.01160218846052885,0.007547080051153898,0.007892848923802376,0.0056341420859098434,0.007403437979519367,0.00455532455816865,0.008106661960482597,0.014250654727220535,0.010252311825752258,0.01155799999833107,0.006196572445333004,0.012229694053530693,0.012091905809938908,0.01087170373648405,0.014263699762523174,0.010262813419103622,0.006506686098873615,0.00428733741864562,0.003241524798795581,0.004873777274042368,0.0037788189947605133,0.0029582094866782427,0.0036703855730593204
10.578125,0.03199958801269531,0.004695223644375801,0.008763544261455536,0.008322912268340588,0.01912662759423256,0.015992114320397377,0.013243920169770718,0.015415798872709274,0.0169114638119936,0.005329567473381758,0.008198417723178864,0.005477538798004389,0.0037009096704423428,0.0027350897435098886,0.004685969091951847,0.0064814588986337185,0.006863944232463837,0.013326030224561691,0.008738728240132332,0.017644111067056656,0.0077199204824864864,0.009828507900238037,0.012147847563028336,0.009773852303624153,0.008062555454671383,0.013310737907886505,0.00609989371150732,0.00460848631337285,0.004727615043520927,0.004354875069111586,0.0043456172570586205,0.00397641584277153,0.003079911693930626
10.59375,0.03199958801269531,0.007282733917236328,0.008883005939424038,0.014000065624713898,0.019053412601351738,0.013623357750475407,0.013301326893270016,0.011120248585939407,0.008924596011638641,0.006620615255087614,0.013791623525321484,0.006492237094789743,0.00399220734834671,0.003172367112711072,0.0047195469960570335,0.005455960985273123,0.009126730263233185,0.016087723895907402,0.01064798329025507,0.011510627344250679,0.012264903634786606,0.006963035091757774,0.012603512965142727,0.013506695628166199,0.006680535152554512,0.013563381507992744,0.009051244705915451,0.004921109415590763,0.0037534041330218315,0.005029407329857349,0.005145283881574869,0.0035981694236397743,0.003514662617817521
10.609375,0.03199958801269531,0.004755022004246712,0.009956222958862782,0.010267650708556175,0.011871050111949444,0.009624036028981209,0.009388463571667671,0.008103469386696815,0.007364979945123196,0.005836823955178261,0.014209991320967674,0.007112777326256037,0.0033786376006901264,0.002776697976514697,0.0022053224965929985,0.006344771012663841,0.008925540372729301,0.017064880579710007,0.019115634262561798,0.014886953867971897,0.01200439315289259,0.009098615497350693,0.011546333320438862,0.010497353971004486,0.009872064925730228,0.013425776734948158,0.008556135930120945,0.0039671543054282665,0.004305379465222359,0.0043901256285607815,0.006190767046064138,0.004068550653755665,0.003417961997911334
10.625,0.03199958801269531,0.008293475024402142,0.008418075740337372,0.017855146899819374,0.015038684941828251,0.02008119225502014,0.01695026084780693,0.011072855442762375,0.01085590198636055,0.0064550465904176235,0.010452172718942165,0.009608214721083641,0.0031989850103855133,0.0025733946822583675,0.004244011361151934,0.006328897550702095,0.007945360615849495,0.014346901327371597,0.019240764901041985,0.01784144714474678,0.010451937094330788,0.009301659651100636,0.015230899676680565,0.009332248941063881,0.008495855145156384,0.014345725998282433,0.008170868270099163,0.005526976194232702,0.005905797705054283,0.006693916395306587,0.003509079571813345,0.0034261594992130995,0.0036018514074385166
10.640625,0.03199958801269531,0.006875191815197468,0.01053097378462553,0.01099162083119154,0.016198571771383286,0.01432892121374607,0.014189423061907291,0.006526820361614227,0.00977302622050047,0.00821106880903244,0.01323427353054285,0.007831464521586895,0.005576767027378082,0.003952549304813147,0.006028681993484497,0.008687085472047329,0.009083022363483906,0.0156503077596426,0.011444042436778545,0.011011664755642414,0.008263208903372288,0.008647613227367401,0.007923007942736149,0.009236345067620277,0.00886906310915947,0.021662063896656036,0.01385828759521246,0.005533615127205849,0.0061263153329491615,0.005249525420367718,0.0053481836803257465,0.00354127143509686,0.0035470922011882067
10.65625,0.03199958801269531,0.008537933230400085,0.008098267018795013,0.009925181046128273,0.013489876873791218,0.013333440758287907,0.014045204035937786,0.009279928170144558,0.01304296962916851,0.007719565648585558,0.008374573662877083,0.006314919795840979,0.0029912511818110943,0.002344004809856415,0.003990307915955782,0.006210433319211006,0.007891429588198662,0.013865341432392597,0.01692553050816059,0.011255578137934208,0.008066930808126926,0.0073233251459896564,0.008230932056903839,0.019021950662136078,0.01801122911274433,0.02200310304760933,0.008853821083903313,0.004642778541892767,0.005468528252094984,0.004719902761280537,0.004876031540334225,0.0038701409939676523,0.003843659767881036
10.671875,0.03199958801269531,0.011425304226577282,0.015186049044132233,0.015192858874797821,0.01932273432612419,0.022529831156134605,0.013650521636009216,0.009590976871550083,0.008434861898422241,0.007239892613142729,0.009319139644503593,0.010159919038414955,0.007439054548740387,0.004762852564454079,0.005113262217491865,0.005571314133703709,0.007095969282090664,0.020307250320911407,0.02173648588359356,0.025170359760522842,0.009713172912597656,0.013116036541759968,0.014708652161061764,0.012151969596743584,0.011196992360055447,0.028986521065235138,0.013696970418095589,0.0070831854827702045,0.006256517954170704,0.006011500488966703,0.004769971128553152,0.004029489122331142,0.0034805689938366413
10.6875,0.03199958801269531,0.007182964589446783,0.011188033036887646,0.011441096663475037,0.013714960776269436,0.0220328401774168,0.009699832648038864,0.009909718297421932,0.00922276172786951,0.009448926895856857,0.00766183715313673,0.004422408062964678,0.003228810615837574,0.005185962188988924,0.006385992281138897,0.005602965597063303,0.008221355266869068,0.021375050768256187,0.021244818344712257,0.02468782104551792,0.009930492378771305,0.013673217035830021,0.013362612575292587,0.009764762595295906,0.01054819580167532,0.02900933474302292,0.016383526846766472,0.007005533203482628,0.008680349215865135,0.007393853273242712,0.006397482007741928,0.0036092158406972885,0.00439973920583725
10.703125,0.03199958801269531,0.008258124813437462,0.00830624345690012,0.011845486238598824,0.0180547833442688,0.0088161276653409,0.009565944783389568,0.007438581436872482,0.007284390740096569,0.006219437345862389,0.011254046112298965,0.012875047512352467,0.005909234285354614,0.003090845188125968,0.005782424006611109,0.006815993692725897,0.008940900675952435,0.019893648102879524,0.039049528539180756,0.029066886752843857,0.00965756643563509,0.00989602692425251,0.01300025638192892,0.012446820735931396,0.012860572896897793,0.02591998316347599,0.016925763338804245,0.0070642465725541115,0.011286106891930103,0.009075816720724106,0.006914733909070492,0.0045639872550964355,0.003746634814888239
10.71875,0.03199958801269531,0.002528091659769416,0.008556726388633251,0.010243108496069908,0.027679869905114174,0.01970992423593998,0.013093210756778717,0.007024591788649559,0.01135553140193224,0.009929075837135315,0.018392374739050865,0.013946459628641605,0.004039343912154436,0.0027453135699033737,0.007349714636802673,0.004175041802227497,0.009892131201922894,0.03366398438811302,0.029314886778593063,0.025592941790819168,0.013818430714309216,0.015394669026136398,0.02738611213862896,0.019963879138231277,0.010025030933320522,0.030524134635925293,0.022385643795132637,0.00962982140481472,0.01024417020380497,0.008796158246695995,0.007481059525161982,0.004735682625323534,0.0037741875275969505
10.734375,0.03199958801269531,0.014382271096110344,0.011813796125352383,0.012350627221167088,0.013907665386795998,0.01561380922794342,0.015261659398674965,0.008867645636200905,0.01330497395247221,0.007538206409662962,0.012692385353147984,0.009555436670780182,0.005403674673289061,0.005674562882632017,0.007026840932667255,0.0070937201380729675,0.009623327292501926,0.024196788668632507,0.03144882619380951,0.022009283304214478,0.015376239083707333,0.02348441444337368,0.019370323047041893,0.013262624852359295,0.012851275503635406,0.02956409752368927,0.01968713290989399,0.011472209356725216,0.02104056626558304,0.010828661732375622,0.008688503876328468,0.00482134148478508,0.003883322235196829
10.75,0.03199958801269531,0.019829371944069862,0.012389481998980045,0.014995587058365345,0.012967896647751331,0.02662934735417366,0.012216387316584587,0.0037765626329928637,0.006419868674129248,0.012625996954739094,0.011923353187739849,0.008419730700552464,0.007896870374679565,0.008132321760058403,0.004035307094454765,0.008375519886612892,0.013830423355102539,0.030802752822637558,0.028895149007439613,0.02571168728172779,0.02043912373483181,0.021655647084116936,0.022187920287251472,0.01912253350019455,0.018091192469000816,0.04034073278307915,0.019827619194984436,0.010678884573280811,0.011978951282799244,0.010888094082474709,0.011812382377684116,0.0061429026536643505,0.0033879047259688377
10.765625,0.03199958801269531,0.00583480903878808,0.005275139585137367,0.006595627870410681,0.011562242172658443,0.009010132402181625,0.016773732379078865,0.012677083723247051,0.009148228913545609,0.011309917084872723,0.017763806506991386,0.010619440115988255,0.011210784316062927,0.005885177291929722,0.006891884841024876,0.008693703450262547,0.013022731058299541,0.026963358744978905,0.03217921406030655,0.027807874605059624,0.015226437710225582,0.018817711621522903,0.014977502636611462,0.021772179752588272,0.021218210458755493,0.020986054092645645,0.016238568350672722,0.010393657721579075,0.01280431728810072,0.010770522989332676,0.01179105881601572,0.0055246055126190186,0.004485426936298609
10.78125,0.03199958801269531,0.0056026098318398,0.012183413840830326,0.009116807021200657,0.020248375833034515,0.008816837333142757,0.009963658638298512,0.010043442249298096,0.015615569427609444,0.009345121681690216,0.006103211082518101,0.007081173360347748,0.007758601568639278,0.0056154122576117516,0.0055253165774047375,0.009513518773019314,0.00896653812378645,0.027672680094838142,0.033758725970983505,0.02652742527425289,0.020960254594683647,0.015807555988430977,0.011701636016368866,0.0231329295784235,0.020109817385673523,0.03339861333370209,0.024101369082927704,0.010919813998043537,0.023961715400218964,0.012362401001155376,0.008872372098267078,0.006574666127562523,0.00463957479223609
10.796875,0.03199958801269531,0.007979894056916237,0.005577004048973322,0.004552951082587242,0.016181915998458862,0.020217884331941605,0.03007691167294979,0.013361554592847824,0.00809093564748764,0.008410037495195866,0.007620904594659805,0.012903997674584389,0.007788527756929398,0.0061464570462703705,0.006411932874470949,0.00996625516563654,0.012132183648645878,0.04223041981458664,0.05147077515721321,0.04315474256873131,0.02425217442214489,0.01890147104859352,0.020570863038301468,0.022719912230968475,0.023301001638174057,0.047158002853393555,0.02940506301820278,0.012184119783341885,0.024134067818522453,0.010976764373481274,0.00844502728432417,0.005672666244208813,0.004823239985853434
10.8125,0.03199958801269531,0.01019225176423788,0.0034887660294771194,0.007960143499076366,0.009406532160937786,0.020444612950086594,0.03343470022082329,0.014968576841056347,0.00871509313583374,0.007498925551772118,0.0064099193550646305,0.0063461922109127045,0.005698862485587597,0.00736462464556098,0.008198772557079792,0.009183665737509727,0.015475429594516754,0.023352012038230896,0.030948391184210777,0.04471554234623909,0.03416813164949417,0.015391851775348186,0.017120780423283577,0.022405343130230904,0.0339202955365181,0.04868702590465546,0.02043526992201805,0.011128618381917477,0.017216986045241356,0.012938125059008598,0.00939023494720459,0.00498646916821599,0.0035861723590642214
10.828125,0.03199958801269531,0.013389313593506813,0.010068461298942566,0.007695551961660385,0.007038559764623642,0.010107405483722687,0.009617541916668415,0.0067732506431639194,0.009615062735974789,0.010034354403614998,0.008743337355554104,0.013868633657693863,0.006494368892163038,0.0062274932861328125,0.00844951905310154,0.006664786022156477,0.008220527321100235,0.022870924323797226,0.04758503660559654,0.04009728133678436,0.021199069917201996,0.020977415144443512,0.02109227515757084,0.021336309611797333,0.020050346851348877,0.03942881152033806,0.02975759096443653,0.01936471089720726,0.022400565445423126,0.016507593914866447,0.011795535683631897,0.0065468354150652885,0.004194272682070732
10.84375,0.03199958801269531,0.008241572417318821,0.007642317563295364,0.008991939015686512,0.016842074692249298,0.01656387560069561,0.008232113905251026,0.009221699088811874,0.01220213808119297,0.010587121360003948,0.007642081007361412,0.009885993786156178,0.004630319774150848,0.004181570839136839,0.00592843210324645,0.005844527389854193,0.015225264243781567,0.02712046168744564,0.033357683569192886,0.041352707892656326,0.027274291962385178,0.013889324851334095,0.01803651824593544,0.017981139943003654,0.01943112164735794,0.02744816429913044,0.019108030945062637,0.010404512286186218,0.013181568123400211,0.010318032465875149,0.00800543837249279,0.00637118611484766,0.004096688237041235
10.859375,0.03199958801269531,0.004607299342751503,0.014755991287529469,0.011591347865760326,0.021648764610290527,0.018303772434592247,0.014196122996509075,0.011780220083892345,0.012251833453774452,0.008529068902134895,0.013500815257430077,0.011194752529263496,0.0053245872259140015,0.0056229992769658566,0.0068903458304703236,0.009081368334591389,0.011377571150660515,0.03254703804850578,0.030749348923563957,0.023706911131739616,0.029731785878539085,0.01836545579135418,0.016474878415465355,0.01934974454343319,0.020347783342003822,0.04024248942732811,0.027537815272808075,0.011181667447090149,0.010325937531888485,0.009377362206578255,0.008142844773828983,0.0074744331650435925,0.00481410464271903
10.875,0.03199958801269531,0.00718994764611125,0.005718182772397995,0.020040998235344887,0.01864970475435257,0.01350316684693098,0.01862489804625511,0.010747053660452366,0.010040019638836384,0.013612303882837296,0.014054019935429096,0.007999643683433533,0.006795273628085852,0.004129098728299141,0.006015647668391466,0.007326520513743162,0.00994253158569336,0.015703000128269196,0.029933692887425423,0.04851692169904709,0.025826701894402504,0.018951185047626495,0.02092605084180832,0.016153179109096527,0.02010759711265564,0.035799600183963776,0.020499857142567635,0.012744762934744358,0.011001288890838623,0.01070636510848999,0.009883632883429527,0.00718083418905735,0.004176110029220581
10.890625,0.03199958801269531,0.010244524106383324,0.009361419826745987,0.012507452629506588,0.008913962170481682,0.0161922387778759,0.011611261405050755,0.008495855145156384,0.009029152803122997,0.012804081663489342,0.013330617919564247,0.01070365309715271,0.006642286200076342,0.00471646199002862,0.005971685517579317,0.00825788825750351,0.007726071868091822,0.01821165345609188,0.025512993335723877,0.023504676297307014,0.018084285780787468,0.01234108954668045,0.016291582956910133,0.017433851957321167,0.020609166473150253,0.038699112832546234,0.02159230038523674,0.01643160730600357,0.011278563179075718,0.008340527303516865,0.007511467207223177,0.0074920631013810635,0.004983385093510151
10.90625,0.03199958801269531,0.01357725914567709,0.022498594596982002,0.030906204134225845,0.045523449778556824,0.020750924944877625,0.009139959700405598,0.014314467087388039,0.013597250916063786,0.009600185789167881,0.014027336612343788,0.011160330846905708,0.0047126654535532,0.0029122107662260532,0.005707989446818829,0.010905192233622074,0.01420364435762167,0.03152795508503914,0.04197222739458084,0.0583416149020195,0.028776664286851883,0.018393661826848984,0.011436264030635357,0.015666503459215164,0.019148146733641624,0.040660466998815536,0.017823295667767525,0.010134194046258926,0.009319847449660301,0.010169477201998234,0.008233178406953812,0.0076831309124827385,0.006290990859270096
10.921875,0.03199958801269531,0.00745999813079834,0.002978058299049735,0.005811224225908518,0.01907469891011715,0.010785853490233421,0.02352621778845787,0.010007327422499657,0.01127255242317915,0.00917870458215475,0.009331894107162952,0.011654505506157875,0.007820108905434608,0.002314509591087699,0.005654411856085062,0.008878516033291817,0.017733825370669365,0.027684275060892105,0.04230663925409317,0.02690591849386692,0.01787763088941574,0.01597275584936142,0.009626279585063457,0.01129105780273676,0.01801181398332119,0.030394278466701508,0.01025337353348732,0.009672914631664753,0.007111948449164629,0.00791141763329506,0.009251818060874939,0.007742277346551418,0.003473916556686163
10.9375,0.03199958801269531,0.027657026425004005,0.019009200856089592,0.01885678432881832,0.03840605542063713,0.022597545757889748,0.022209489718079567,0.013993129134178162,0.0064270938746631145,0.007173614576458931,0.005880436860024929,0.009338153526186943,0.0065269386395812035,0.004176703747361898,0.0031548987608402967,0.005687009077519178,0.0096797626465559,0.020016929134726524,0.02397707849740982,0.027681725099682808,0.02154388464987278,0.008744518272578716,0.01468832977116108,0.014323633164167404,0.015335503965616226,0.027518562972545624,0.010339741595089436,0.007289834786206484,0.006183421704918146,0.006482880096882582,0.005112787708640099,0.005342491902410984,0.00381337758153677
10.953125,0.03199958801269531,0.036397166550159454,0.028336189687252045,0.022328639402985573,0.026789171621203423,0.013287093490362167,0.023787351325154305,0.008563108742237091,0.010027863085269928,0.014822825789451599,0.007458104752004147,0.009224297478795052,0.006550269667059183,0.004015597980469465,0.005112906452268362,0.006614102050662041,0.010328414849936962,0.015309324488043785,0.018585583195090294,0.0228077732026577,0.017055153846740723,0.011600303463637829,0.010195201262831688,0.013116271235048771,0.015630122274160385,0.02899995446205139,0.008711902424693108,0.0053018201142549515,0.0046002985909581184,0.00468573160469532,0.006290990859270096,0.004915415309369564,0.0034496819134801626
10.96875,0.03199958801269531,0.03256584703922272,0.018816541880369186,0.027250511571764946,0.027386460453271866,0.028833765536546707,0.015435989014804363,0.014639930799603462,0.026929011568427086,0.009813162498176098,0.008273612707853317,0.016519201919436455,0.014096335507929325,0.00876531656831503,0.012039139866828918,0.013178156688809395,0.011059768497943878,0.019224276766180992,0.017357466742396355,0.012538296170532703,0.007833830080926418,0.008094364777207375,0.014614085666835308,0.010533451102674007,0.011373800225555897,0.016020504757761955,0.00701571349054575,0.004346329253166914,0.0059242844581604,0.005473508033901453,0.007915202528238297,0.006804745644330978,0.004790495615452528
10.984375,0.03199958801269531,0.025767570361495018,0.012011813931167126,0.01290917582809925,0.011604662984609604,0.016975458711385727,0.010955304838716984,0.024055983871221542,0.01615329645574093,0.004497650545090437,0.005160938482731581,0.005003431346267462,0.009302368387579918,0.008241336792707443,0.013246743939816952,0.010355550795793533,0.0098017118871212,0.011058589443564415,0.01165049895644188,0.011773268692195415,0.0077913664281368256,0.006782959681004286,0.00556692760437727,0.010177383199334145,0.009679407812654972,0.008867645636200905,0.005059889983385801,0.0030414059292525053,0.0037469910457730293,0.0034338815603405237,0.004655831027776003,0.00402343412861228,0.0035053968895226717
11,0.03199958801269531,0.01310591772198677,0.007570979185402393,0.020588146522641182,0.014833866618573666,0.009606207720935345,0.009388700127601624,0.00845944881439209,0.009231384843587875,0.007620668038725853,0.007492299657315016,0.005934120621532202,0.0037067292723804712,0.00299089471809566,0.005636986810714006,0.006940186955034733,0.008334261365234852,0.009308509528636932,0.0055014872923493385,0.005865978542715311,0.005787164904177189,0.0035080104134976864,0.0034541962668299675,0.0045721749775111675,0.005750066600739956,0.006362775806337595,0.003097737906500697,0.003483895445242524,0.003123525995761156,0.0034457615111023188,0.003101303242146969,0.003273844253271818,0.0030863292049616575
11.015625,0.03199958801269531,0.01007294561713934,0.005839431192725897,0.016267772763967514,0.026494571939110756,0.015014846809208393,0.012126531451940536,0.010710729286074638,0.01295530516654253,0.017371995374560356,0.007661245763301849,0.0084060188382864,0.005587436258792877,0.0037488911766558886,0.006072168238461018,0.005804231856018305,0.005147062707692385,0.006007353309541941,0.008426823653280735,0.0057248203083872795,0.003678580978885293,0.003336460329592228,0.005601898767054081,0.006064229179173708,0.004438786301761866,0.005148723255842924,0.002736159600317478,0.0037333332002162933,0.0030353448819369078,0.00305317179299891,0.0025191735476255417,0.0024944401811808348,0.0037418841384351254
11.03125,0.03199958801269531,0.00885157659649849,0.015402182005345821,0.01620948128402233,0.0217549167573452,0.01498396135866642,0.011339030228555202,0.007905149832367897,0.01072582509368658,0.012936006300151348,0.011543858796358109,0.007752923760563135,0.005900227930396795,0.003048061393201351,0.004898570477962494,0.005906864069402218,0.00507127633318305,0.004813393112272024,0.003099282970651984,0.0034929236862808466,0.00482632452622056,0.004946376197040081,0.004634591285139322,0.005274072289466858,0.0028048718813806772,0.004759530536830425,0.003608265658840537,0.0029420447535812855,0.0030725435353815556,0.002882970031350851,0.0032526941504329443,0.0029452538583427668,0.0034793810918927193
11.046875,0.03199958801269531,0.012617756612598896,0.013433186337351799,0.009053370915353298,0.006975346710532904,0.00975248496979475,0.014482029713690281,0.007292201276868582,0.013113918714225292,0.010990441776812077,0.004409946501255035,0.007448875345289707,0.005550805013626814,0.0046227253042161465,0.006319065578281879,0.004444720223546028,0.006625470705330372,0.006651641335338354,0.003430555108934641,0.004288049414753914,0.003915739711374044,0.004444838967174292,0.005050282925367355,0.004771275911480188,0.0047526489943265915,0.0027632645796984434,0.002857889048755169,0.003697940381243825,0.003419506596401334,0.002746740123257041,0.0035409152042120695,0.002236961852759123,0.0031266158912330866
11.0625,0.03199958801269531,0.011552814394235611,0.017570555210113525,0.015558764338493347,0.011726731434464455,0.011693152599036694,0.009405351243913174,0.013623240403831005,0.011667348444461823,0.008970554918050766,0.007197522558271885,0.00969050545245409,0.004989909008145332,0.003927614074200392,0.005258300807327032,0.005805772263556719,0.004544644616544247,0.0056534637697041035,0.004411489237099886,0.006065769586712122,0.003935094457119703,0.003909921273589134,0.0049365307204425335,0.0036757304333150387,0.00313101289793849,0.0025733946822583675,0.0033347969874739647,0.0028597908094525337,0.0025552024599164724,0.0022247105371207,0.0027913199737668037,0.0033426384907215834,0.004658441059291363
11.078125,0.03199958801269531,0.011495071463286877,0.006689179688692093,0.008465949445962906,0.015984371304512024,0.009412555024027824,0.004487088415771723,0.008957086130976677,0.007290426176041365,0.008688267320394516,0.008129247464239597,0.006734531372785568,0.005374506581574678,0.0036910518538206816,0.0041948664002120495,0.0053383419290184975,0.008766261860728264,0.004192491993308067,0.00318211130797863,0.00376658677123487,0.003450988559052348,0.0042091114446520805,0.002849211450666189,0.002825674833729863,0.002726648934185505,0.0024812407791614532,0.002868587151169777,0.002438430907204747,0.0025751783978194,0.0035330750979483128,0.0027764602564275265,0.002464235993102193,0.003405368886888027
11.09375,0.03199958801269531,0.008645840920507908,0.004118651617318392,0.0052368370816111565,0.02160571701824665,0.012469307519495487,0.00730427261441946,0.01094646193087101,0.007418347522616386,0.009394840337336063,0.00847576092928648,0.009108065627515316,0.0074713570065796375,0.002113372553139925,0.005293756723403931,0.00547990994527936,0.003978552762418985,0.003563365899026394,0.0032992714550346136,0.0034969625994563103,0.0023977598175406456,0.003669791854918003,0.004041718319058418,0.0026559100951999426,0.003219304606318474,0.00330901425331831,0.003458829363808036,0.0030720680952072144,0.002544263144955039,0.002839939668774605,0.0033254106529057026,0.0043580797500908375,0.0031677326187491417
11.109375,0.03199958801269531,0.00936354510486126,0.007716726511716843,0.009173743426799774,0.014222096651792526,0.013630766421556473,0.010747053660452366,0.0074872118420898914,0.005768793635070324,0.0035549320746213198,0.004611927084624767,0.008769570849835873,0.0070480299182236195,0.005570484325289726,0.0034438606817275286,0.005165800917893648,0.0051215640269219875,0.003421644913032651,0.0025258325040340424,0.003861472476273775,0.004848983604460955,0.004500142764300108,0.0053576696664094925,0.004204481840133667,0.0025678062811493874,0.0028567002154886723,0.002560077467933297,0.0025273782666772604,0.00264021591283381,0.002195450011640787,0.002605973742902279,0.0026246407069265842,0.0025710167828947306
11.125,0.03199958801269531,0.00682901730760932,0.008751844987273216,0.00892884936183691,0.032944366335868835,0.01674032397568226,0.011419646441936493,0.007376221474260092,0.011634591966867447,0.008551525883376598,0.004695223644375801,0.005824142601341009,0.005678000394254923,0.003338717622682452,0.0052291289903223515,0.004912924487143755,0.00334251974709332,0.0031457485165446997,0.0042596799321472645,0.004068788141012192,0.00368760759010911,0.0032936870120465755,0.0030878742691129446,0.004007167648524046,0.0031339838169515133,0.0018308082362636924,0.0028318562544882298,0.0029791281558573246,0.0032221563160419464,0.0030613720882683992,0.002658882411196828,0.0026002663653343916,0.002255040919408202
11.140625,0.03199958801269531,0.009997177869081497,0.01607270911335945,0.006627365481108427,0.009671025909483433,0.006418921053409576,0.013728483580052853,0.008138233795762062,0.01339601818472147,0.006653062533587217,0.004270600620657206,0.005470188334584236,0.004513434134423733,0.0031261404510587454,0.003101303242146969,0.005036642774939537,0.005648603662848473,0.003199935657903552,0.00282448623329401,0.004497650545090437,0.0052567594684660435,0.004099062643945217,0.003081932198256254,0.0026594768278300762,0.0023529245518147945,0.0021564343478530645,0.0018753099720925093,0.0022978587076067924,0.0032498424407094717,0.002485997276380658,0.0029912511818110943,0.0024205928202718496,0.0029044845141470432
11.15625,0.03199958801269531,0.010051230899989605,0.012805729173123837,0.004610384814441204,0.023102644830942154,0.029635390266776085,0.018549775704741478,0.012096498161554337,0.012365580536425114,0.006067072972655296,0.004655712284147739,0.00796653050929308,0.005761563777923584,0.003955636639147997,0.005058940965682268,0.005173391196876764,0.0079382648691535,0.002753516426309943,0.0039018464740365744,0.0044519598595798016,0.003424139926210046,0.0030549545772373676,0.004265615250915289,0.003523809602484107,0.0028703701682388783,0.0026339145842939615,0.002212459221482277,0.0034058440942317247,0.0028036832809448242,0.003100709058344364,0.0027104804757982492,0.0027978583239018917,0.00293586403131485
11.171875,0.03199958801269531,0.011840539053082466,0.012970838695764542,0.01020652987062931,0.025919053703546524,0.019566616043448448,0.02006109617650509,0.0169879999011755,0.0083563681691885,0.007782022003084421,0.00837433710694313,0.007189829368144274,0.005875577684491873,0.006252489984035492,0.006658983416855335,0.0073027340695261955,0.010391534306108952,0.004181927070021629,0.0036225190851837397,0.004774123430252075,0.0027027528267353773,0.0027870405465364456,0.0025557968765497208,0.002909239148721099,0.0019515770254656672,0.002895213197916746,0.0027803832199424505,0.0027954806573688984,0.003084665397182107,0.003033086657524109,0.0027563695330172777,0.0029308719094842672,0.0029308719094842672
11.1875,0.03199958801269531,0.008114702999591827,0.008889976888895035,0.01190568320453167,0.02734052762389183,0.0222177691757679,0.01921059377491474,0.011000346392393112,0.007515371777117252,0.0023836076725274324,0.0013400870375335217,0.005710597150027752,0.004685375839471817,0.005355179309844971,0.004968202207237482,0.005692698527127504,0.01221061684191227,0.007158701308071613,0.005681793671101332,0.0038167026359587908,0.0037263259291648865,0.0035967440344393253,0.004632218275219202,0.0037463970948010683,0.0027394883800297976,0.0027385372668504715,0.0026918151415884495,0.0024336741771548986,0.0025119201745837927,0.0024836191441863775,0.0025638823863118887,0.0031161580700427294,0.002772775012999773
