Time (seconds),Length,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64
13.359375,0.25,0.01730521395802498,0.03576371446251869,0.00959782488644123,0.03312302380800247,0.017473096027970314,0.007491708267480135,0.007834894582629204,0.013022612780332565,0.008589229546487331,0.008372209034860134,0.012326370924711227,0.008742273785173893,0.009775505401194096,0.0093745281919837,0.011050218716263771,0.006436451338231564,0.004343717824667692,0.007021987345069647,0.007484372239559889,0.00468454509973526,0.005179320927709341,0.004065107554197311,0.004571107216179371,0.00388712203130126,0.0037871322128921747,0.004304073750972748,0.0036549451760947704,0.0039527867920696735,0.004698189906775951,0.004433445632457733,0.0039087338373064995,0.0041848947294056416,0.007328650448471308,0.027759874239563942,0.019107213243842125,0.021817201748490334,0.017710285261273384,0.009848221205174923,0.004804495256394148,0.007004349492490292,0.010166172869503498,0.013000373728573322,0.012535353191196918,0.009580467827618122,0.005803994368761778,0.0047325980849564075,0.007677452638745308,0.007237052079290152,0.005188808310776949,0.0063461922109127045,0.00862846802920103,0.005730746779590845,0.007465914357453585,0.005885769613087177,0.005352452397346497,0.004530522506684065,0.004692731890827417,0.004253982566297054,0.003095242427662015,0.004213622305542231,0.004845187067985535,0.005081357900053263,0.006074063945561647,0.005724702030420303,477.720458984375
13.375,0.25,0.007328650448471308,0.027759874239563942,0.019107213243842125,0.021817201748490334,0.017710285261273384,0.009848221205174923,0.004804495256394148,0.007004349492490292,0.010166172869503498,0.013000373728573322,0.012535353191196918,0.009580467827618122,0.005803994368761778,0.0047325980849564075,0.007677452638745308,0.007237052079290152,0.005188808310776949,0.0063461922109127045,0.00862846802920103,0.005730746779590845,0.007465914357453585,0.005885769613087177,0.005352452397346497,0.004530522506684065,0.004692731890827417,0.004253982566297054,0.003095242427662015,0.004213622305542231,0.004845187067985535,0.005081357900053263,0.006074063945561647,0.005724702030420303,0.022052429616451263,0.043256696313619614,0.01669776812195778,0.03321193531155586,0.024298597127199173,0.01563974656164646,0.008346320129930973,0.0050318981520831585,0.005924403201788664,0.005350910592824221,0.007471830118447542,0.009778101928532124,0.004380868282169104,0.010072237811982632,0.005819876212626696,0.006385163404047489,0.0067339395172894,0.0031835371628403664,0.004457656294107437,0.007837023586034775,0.0034129724372178316,0.005253201816231012,0.004063683096319437,0.003363786730915308,0.0032865579705685377,0.003084665397182107,0.003633565502241254,0.003254001261666417,0.004142038989812136,0.004838425200432539,0.003819315228611231,0.003737727412953973,477.7209777832031
13.390625,0.25,0.022052429616451263,0.043256696313619614,0.01669776812195778,0.03321193531155586,0.024298597127199173,0.01563974656164646,0.008346320129930973,0.0050318981520831585,0.005924403201788664,0.005350910592824221,0.007471830118447542,0.009778101928532124,0.004380868282169104,0.010072237811982632,0.005819876212626696,0.006385163404047489,0.0067339395172894,0.0031835371628403664,0.004457656294107437,0.007837023586034775,0.0034129724372178316,0.005253201816231012,0.004063683096319437,0.003363786730915308,0.0032865579705685377,0.003084665397182107,0.003633565502241254,0.003254001261666417,0.004142038989812136,0.004838425200432539,0.003819315228611231,0.003737727412953973,0.00495088379830122,0.019062185660004616,0.024844933301210403,0.02364637330174446,0.01962260901927948,0.008567245677113533,0.008901319466531277,0.009579051285982132,0.006795273628085852,0.006708007305860519,0.01658310554921627,0.009936866350471973,0.0060590156354010105,0.009632891044020653,0.006651641335338354,0.0059385052882134914,0.0054841781966388226,0.006739267613738775,0.005753741133958101,0.004532895982265472,0.003815515199676156,0.004332798067480326,0.0038015018217265606,0.004309296607971191,0.0036944961175322533,0.003136360552161932,0.0037675369530916214,0.0036340404767543077,0.003744021989405155,0.004083866253495216,0.0046233185566961765,0.004629726056009531,477.7209777832031
13.40625,0.25,0.00495088379830122,0.019062185660004616,0.024844933301210403,0.02364637330174446,0.01962260901927948,0.008567245677113533,0.008901319466531277,0.009579051285982132,0.006795273628085852,0.006708007305860519,0.01658310554921627,0.009936866350471973,0.0060590156354010105,0.009632891044020653,0.006651641335338354,0.0059385052882134914,0.0054841781966388226,0.006739267613738775,0.005753741133958101,0.004532895982265472,0.003815515199676156,0.004332798067480326,0.0038015018217265606,0.004309296607971191,0.0036944961175322533,0.003136360552161932,0.0037675369530916214,0.0036340404767543077,0.003744021989405155,0.004083866253495216,0.0046233185566961765,0.004629726056009531,0.005946444813162088,0.022035755217075348,0.020796693861484528,0.010467154905200005,0.013570438139140606,0.01353539153933525,0.003714805468916893,0.0069809104315936565,0.0069661131128668785,0.005356839392334223,0.012219919823110104,0.006976293865591288,0.004161152057349682,0.006532031111419201,0.0045921108685433865,0.006497448310256004,0.003952905535697937,0.005865385755896568,0.008510629646480083,0.005383518058806658,0.0037686056457459927,0.004053947515785694,0.0035535066854208708,0.0031540668569505215,0.003950293175876141,0.002741390373557806,0.0037781065329909325,0.003669791854918003,0.0037493661511689425,0.004085646942257881,0.004986350424587727,0.005143742077052593,477.7211608886719
13.421875,0.25,0.005946444813162088,0.022035755217075348,0.020796693861484528,0.010467154905200005,0.013570438139140606,0.01353539153933525,0.003714805468916893,0.0069809104315936565,0.0069661131128668785,0.005356839392334223,0.012219919823110104,0.006976293865591288,0.004161152057349682,0.006532031111419201,0.0045921108685433865,0.006497448310256004,0.003952905535697937,0.005865385755896568,0.008510629646480083,0.005383518058806658,0.0037686056457459927,0.004053947515785694,0.0035535066854208708,0.0031540668569505215,0.003950293175876141,0.002741390373557806,0.0037781065329909325,0.003669791854918003,0.0037493661511689425,0.004085646942257881,0.004986350424587727,0.005143742077052593,0.00505431555211544,0.011150781996548176,0.02519395761191845,0.04636644199490547,0.031231282278895378,0.012652481906116009,0.005500657483935356,0.007816205732524395,0.006998549215495586,0.006289332173764706,0.00853982474654913,0.005991711746901274,0.01071450300514698,0.00916949100792408,0.0067038629204034805,0.006328779272735119,0.004968439228832722,0.005376878194510937,0.006763896439224482,0.004631980787962675,0.0035127620212733746,0.004642304033041,0.004293865989893675,0.0030632736161351204,0.004034119658172131,0.0034787871409207582,0.0047233435325324535,0.0034271099139004946,0.003989001736044884,0.004485070705413818,0.003868834814056754,0.005597275216132402,477.7215576171875
13.4375,0.25,0.00505431555211544,0.011150781996548176,0.02519395761191845,0.04636644199490547,0.031231282278895378,0.012652481906116009,0.005500657483935356,0.007816205732524395,0.006998549215495586,0.006289332173764706,0.00853982474654913,0.005991711746901274,0.01071450300514698,0.00916949100792408,0.0067038629204034805,0.006328779272735119,0.004968439228832722,0.005376878194510937,0.006763896439224482,0.004631980787962675,0.0035127620212733746,0.004642304033041,0.004293865989893675,0.0030632736161351204,0.004034119658172131,0.0034787871409207582,0.0047233435325324535,0.0034271099139004946,0.003989001736044884,0.004485070705413818,0.003868834814056754,0.005597275216132402,0.016029421240091324,0.011220450513064861,0.01377833727747202,0.04852714389562607,0.03223947063088417,0.017471222206950188,0.008339108899235725,0.006122049875557423,0.0067145200446248055,0.010095368139445782,0.008234006352722645,0.0036479374393820763,0.006340388208627701,0.009238825179636478,0.003848053514957428,0.00584867550060153,0.004694274626672268,0.0045740739442408085,0.009060459211468697,0.009237999096512794,0.006237326189875603,0.004435582086443901,0.002611918607726693,0.0027259355410933495,0.0034595420584082603,0.0034861525055021048,0.005077444016933441,0.004691070877015591,0.0037047103978693485,0.00417895894497633,0.004290898330509663,0.004813393112272024,477.721923828125
13.453125,0.25,0.016029421240091324,0.011220450513064861,0.01377833727747202,0.04852714389562607,0.03223947063088417,0.017471222206950188,0.008339108899235725,0.006122049875557423,0.0067145200446248055,0.010095368139445782,0.008234006352722645,0.0036479374393820763,0.006340388208627701,0.009238825179636478,0.003848053514957428,0.00584867550060153,0.004694274626672268,0.0045740739442408085,0.009060459211468697,0.009237999096512794,0.006237326189875603,0.004435582086443901,0.002611918607726693,0.0027259355410933495,0.0034595420584082603,0.0034861525055021048,0.005077444016933441,0.004691070877015591,0.0037047103978693485,0.00417895894497633,0.004290898330509663,0.004813393112272024,0.005927839782088995,0.011405975557863712,0.00982697308063507,0.028991037979722023,0.024782253429293633,0.006668101530522108,0.009475968778133392,0.008735300973057747,0.0065897065214812756,0.006552993785589933,0.018147269263863564,0.007883032783865929,0.011922410689294338,0.005625962745398283,0.0033141232561320066,0.00502834003418684,0.006088282447308302,0.005701351445168257,0.008306479081511497,0.006122879683971405,0.005579730961471796,0.003483776468783617,0.0029778205789625645,0.0028525397647172213,0.0037022160831838846,0.003380419919267297,0.0033791130408644676,0.004542271140962839,0.0032955880742520094,0.0045033469796180725,0.004645507782697678,0.005010666791349649,477.7223815917969
13.46875,0.25,0.005927839782088995,0.011405975557863712,0.00982697308063507,0.028991037979722023,0.024782253429293633,0.006668101530522108,0.009475968778133392,0.008735300973057747,0.0065897065214812756,0.006552993785589933,0.018147269263863564,0.007883032783865929,0.011922410689294338,0.005625962745398283,0.0033141232561320066,0.00502834003418684,0.006088282447308302,0.005701351445168257,0.008306479081511497,0.006122879683971405,0.005579730961471796,0.003483776468783617,0.0029778205789625645,0.0028525397647172213,0.0037022160831838846,0.003380419919267297,0.0033791130408644676,0.004542271140962839,0.0032955880742520094,0.0045033469796180725,0.004645507782697678,0.005010666791349649,0.01046349760144949,0.023412451148033142,0.01948314718902111,0.024476127699017525,0.020241016522049904,0.006316815037280321,0.005568942986428738,0.008250203914940357,0.009241069667041302,0.005761326756328344,0.009548352099955082,0.009136298671364784,0.008544198237359524,0.007781785447150469,0.007504841312766075,0.008610621094703674,0.006746490485966206,0.0051343729719519615,0.00579759432002902,0.005322215612977743,0.006721388082951307,0.005093218293040991,0.005629163235425949,0.0057664234191179276,0.0047088684514164925,0.00411722669377923,0.005651804152876139,0.00783595908433199,0.008108317852020264,0.009768540039658546,0.015894969925284386,0.010215379297733307,477.7234191894531
13.484375,0.25,0.01046349760144949,0.023412451148033142,0.01948314718902111,0.024476127699017525,0.020241016522049904,0.006316815037280321,0.005568942986428738,0.008250203914940357,0.009241069667041302,0.005761326756328344,0.009548352099955082,0.009136298671364784,0.008544198237359524,0.007781785447150469,0.007504841312766075,0.008610621094703674,0.006746490485966206,0.0051343729719519615,0.00579759432002902,0.005322215612977743,0.006721388082951307,0.005093218293040991,0.005629163235425949,0.0057664234191179276,0.0047088684514164925,0.00411722669377923,0.005651804152876139,0.00783595908433199,0.008108317852020264,0.009768540039658546,0.015894969925284386,0.010215379297733307,0.012597274035215378,0.01195880863815546,0.01246189046651125,0.017741438001394272,0.02326839044690132,0.012362990528345108,0.009762992151081562,0.010377141647040844,0.01685977354645729,0.008362515829503536,0.01306979637593031,0.006596812047064304,0.009515644051134586,0.017624903470277786,0.014130187220871449,0.017426354810595512,0.016696244478225708,0.012280447408556938,0.015318011865019798,0.00837670173496008,0.00825587846338749,0.007302615791559219,0.0066968766041100025,0.013291916809976101,0.015767190605401993,0.01229340024292469,0.025866547599434853,0.022637171670794487,0.02210385352373123,0.024667352437973022,0.0271432027220726,0.03677377849817276,477.7231140136719
13.5,0.25,0.012597274035215378,0.01195880863815546,0.01246189046651125,0.017741438001394272,0.02326839044690132,0.012362990528345108,0.009762992151081562,0.010377141647040844,0.01685977354645729,0.008362515829503536,0.01306979637593031,0.006596812047064304,0.009515644051134586,0.017624903470277786,0.014130187220871449,0.017426354810595512,0.016696244478225708,0.012280447408556938,0.015318011865019798,0.00837670173496008,0.00825587846338749,0.007302615791559219,0.0066968766041100025,0.013291916809976101,0.015767190605401993,0.01229340024292469,0.025866547599434853,0.022637171670794487,0.02210385352373123,0.024667352437973022,0.0271432027220726,0.03677377849817276,0.008773588575422764,0.011545036919414997,0.01491056103259325,0.0256664901971817,0.029937857761979103,0.006339677143841982,0.009886938147246838,0.007257881574332714,0.011444631963968277,0.004935344215482473,0.012587739154696465,0.00835388619452715,0.010237799026072025,0.008574219420552254,0.008351403288543224,0.014451480470597744,0.012114047072827816,0.009921521879732609,0.01617206446826458,0.006572771351784468,0.009594164788722992,0.007103071082383394,0.007644920144230127,0.013450123369693756,0.0142061123624444,0.01572764478623867,0.024724921211600304,0.01898849941790104,0.014268753118813038,0.013961625285446644,0.01642422005534172,0.022099189460277557,477.7229919433594
13.515625,0.25,0.008773588575422764,0.011545036919414997,0.01491056103259325,0.0256664901971817,0.029937857761979103,0.006339677143841982,0.009886938147246838,0.007257881574332714,0.011444631963968277,0.004935344215482473,0.012587739154696465,0.00835388619452715,0.010237799026072025,0.008574219420552254,0.008351403288543224,0.014451480470597744,0.012114047072827816,0.009921521879732609,0.01617206446826458,0.006572771351784468,0.009594164788722992,0.007103071082383394,0.007644920144230127,0.013450123369693756,0.0142061123624444,0.01572764478623867,0.024724921211600304,0.01898849941790104,0.014268753118813038,0.013961625285446644,0.01642422005534172,0.022099189460277557,0.012949186377227306,0.00871462095528841,0.014333739876747131,0.023218076676130295,0.02128928154706955,0.010711200535297394,0.006884781178086996,0.0077780005522072315,0.007061760872602463,0.004797139670699835,0.010265881195664406,0.008893758058547974,0.01627258211374283,0.01294742152094841,0.015855664387345314,0.017281897366046906,0.007543057668954134,0.008871780708432198,0.008480016142129898,0.0050782738253474236,0.0038602848071604967,0.00633896654471755,0.004766767844557762,0.005091676488518715,0.008329886943101883,0.008375165052711964,0.012226632796227932,0.01091509684920311,0.010950942523777485,0.011784461326897144,0.014750118367373943,0.014318110421299934,477.7230224609375
13.53125,0.25,0.012949186377227306,0.00871462095528841,0.014333739876747131,0.023218076676130295,0.02128928154706955,0.010711200535297394,0.006884781178086996,0.0077780005522072315,0.007061760872602463,0.004797139670699835,0.010265881195664406,0.008893758058547974,0.01627258211374283,0.01294742152094841,0.015855664387345314,0.017281897366046906,0.007543057668954134,0.008871780708432198,0.008480016142129898,0.0050782738253474236,0.0038602848071604967,0.00633896654471755,0.004766767844557762,0.005091676488518715,0.008329886943101883,0.008375165052711964,0.012226632796227932,0.01091509684920311,0.010950942523777485,0.011784461326897144,0.014750118367373943,0.014318110421299934,0.01327380072325468,0.014652971178293228,0.004944003652781248,0.011862804181873798,0.019261695444583893,0.012346623465418816,0.010027037002146244,0.004239144269376993,0.005427743308246136,0.005275139585137367,0.014135710895061493,0.012401138432323933,0.0068536438047885895,0.008455193601548672,0.006092547904700041,0.006469022948294878,0.006913431454449892,0.003920964431017637,0.005520456004887819,0.0061500114388763905,0.00552614638581872,0.0043451422825455666,0.005837890785187483,0.005508719012141228,0.006750753149390221,0.006228677928447723,0.008505783975124359,0.006246922072023153,0.009345830418169498,0.009250637143850327,0.011190272867679596,0.012349920347332954,477.72271728515625
13.546875,0.25,0.01327380072325468,0.014652971178293228,0.004944003652781248,0.011862804181873798,0.019261695444583893,0.012346623465418816,0.010027037002146244,0.004239144269376993,0.005427743308246136,0.005275139585137367,0.014135710895061493,0.012401138432323933,0.0068536438047885895,0.008455193601548672,0.006092547904700041,0.006469022948294878,0.006913431454449892,0.003920964431017637,0.005520456004887819,0.0061500114388763905,0.00552614638581872,0.0043451422825455666,0.005837890785187483,0.005508719012141228,0.006750753149390221,0.006228677928447723,0.008505783975124359,0.006246922072023153,0.009345830418169498,0.009250637143850327,0.011190272867679596,0.012349920347332954,0.003929513972252607,0.003880472155287862,0.009590976871550083,0.013407310470938683,0.02003118395805359,0.010128647089004517,0.004215402994304895,0.005105790216475725,0.009221935644745827,0.008296666666865349,0.021972550079226494,0.009170908480882645,0.0023448371794074774,0.005569298751652241,0.004872591234743595,0.006230691913515329,0.005463311914354563,0.004924549721181393,0.008450937457382679,0.004315943457186222,0.004365676082670689,0.0047920383512973785,0.003684044349938631,0.005182404071092606,0.005666858050972223,0.0053798421286046505,0.007186160422861576,0.00527122663334012,0.006123590283095837,0.005552109330892563,0.004739598371088505,0.006466417107731104,477.72314453125
13.5625,0.25,0.003929513972252607,0.003880472155287862,0.009590976871550083,0.013407310470938683,0.02003118395805359,0.010128647089004517,0.004215402994304895,0.005105790216475725,0.009221935644745827,0.008296666666865349,0.021972550079226494,0.009170908480882645,0.0023448371794074774,0.005569298751652241,0.004872591234743595,0.006230691913515329,0.005463311914354563,0.004924549721181393,0.008450937457382679,0.004315943457186222,0.004365676082670689,0.0047920383512973785,0.003684044349938631,0.005182404071092606,0.005666858050972223,0.0053798421286046505,0.007186160422861576,0.00527122663334012,0.006123590283095837,0.005552109330892563,0.004739598371088505,0.006466417107731104,0.008411692455410957,0.01414499618113041,0.004907230380922556,0.024339668452739716,0.025197211652994156,0.013195451349020004,0.0071074506267905235,0.00687436293810606,0.008467132225632668,0.006032355595380068,0.014433972537517548,0.012148907408118248,0.006630918011069298,0.003516444470733404,0.0056143454276025295,0.010758021846413612,0.006982567720115185,0.004958712495863438,0.007953639142215252,0.006489986553788185,0.004175160080194473,0.00436282716691494,0.00421718368306756,0.003438277170062065,0.0038486472330987453,0.004998093470931053,0.0038206216413527727,0.004470236133784056,0.004759411793202162,0.004747072700411081,0.005497693549841642,0.005654293578118086,477.7237548828125
13.578125,0.25,0.008411692455410957,0.01414499618113041,0.004907230380922556,0.024339668452739716,0.025197211652994156,0.013195451349020004,0.0071074506267905235,0.00687436293810606,0.008467132225632668,0.006032355595380068,0.014433972537517548,0.012148907408118248,0.006630918011069298,0.003516444470733404,0.0056143454276025295,0.010758021846413612,0.006982567720115185,0.004958712495863438,0.007953639142215252,0.006489986553788185,0.004175160080194473,0.00436282716691494,0.00421718368306756,0.003438277170062065,0.0038486472330987453,0.004998093470931053,0.0038206216413527727,0.004470236133784056,0.004759411793202162,0.004747072700411081,0.005497693549841642,0.005654293578118086,0.003344183089211583,0.004767479375004768,0.006006997544318438,0.02208671346306801,0.02436642535030842,0.014610561542212963,0.012719810009002686,0.009115153923630714,0.005723990965634584,0.0038664599414914846,0.016485432162880898,0.010727240703999996,0.009646940976381302,0.007802012376487255,0.0072203646413981915,0.006388124544173479,0.005146469920873642,0.0061314101330935955,0.008818373084068298,0.003851378569379449,0.0030126445926725864,0.004764513578265905,0.0049408008344471455,0.004483172204345465,0.004242349416017532,0.004299563355743885,0.0037703870330005884,0.003336341353133321,0.004173498135060072,0.00434490479528904,0.004438311327248812,0.004590686876326799,477.72381591796875
13.59375,0.25,0.003344183089211583,0.004767479375004768,0.006006997544318438,0.02208671346306801,0.02436642535030842,0.014610561542212963,0.012719810009002686,0.009115153923630714,0.005723990965634584,0.0038664599414914846,0.016485432162880898,0.010727240703999996,0.009646940976381302,0.007802012376487255,0.0072203646413981915,0.006388124544173479,0.005146469920873642,0.0061314101330935955,0.008818373084068298,0.003851378569379449,0.0030126445926725864,0.004764513578265905,0.0049408008344471455,0.004483172204345465,0.004242349416017532,0.004299563355743885,0.0037703870330005884,0.003336341353133321,0.004173498135060072,0.00434490479528904,0.004438311327248812,0.004590686876326799,0.012511572800576687,0.008402826264500618,0.015343839302659035,0.014550174586474895,0.017853625118732452,0.006872350350022316,0.004876149818301201,0.00833118800073862,0.009731235913932323,0.007354211527854204,0.018614836037158966,0.013491406105458736,0.01144969929009676,0.010889273136854172,0.006964928936213255,0.004947680979967117,0.0029338435269892216,0.006361946929246187,0.011781398206949234,0.006274642888456583,0.0055620670318603516,0.005030356347560883,0.00363558460958302,0.0040617831982672215,0.0031400443986058235,0.004708275198936462,0.004789902828633785,0.0030302342493087053,0.003708867123350501,0.004065345041453838,0.003451582742854953,0.00446453969925642,477.7243347167969
13.609375,0.25,0.012511572800576687,0.008402826264500618,0.015343839302659035,0.014550174586474895,0.017853625118732452,0.006872350350022316,0.004876149818301201,0.00833118800073862,0.009731235913932323,0.007354211527854204,0.018614836037158966,0.013491406105458736,0.01144969929009676,0.010889273136854172,0.006964928936213255,0.004947680979967117,0.0029338435269892216,0.006361946929246187,0.011781398206949234,0.006274642888456583,0.0055620670318603516,0.005030356347560883,0.00363558460958302,0.0040617831982672215,0.0031400443986058235,0.004708275198936462,0.004789902828633785,0.0030302342493087053,0.003708867123350501,0.004065345041453838,0.003451582742854953,0.00446453969925642,0.009197012521326542,0.009198784828186035,0.006758568342775106,0.011728852055966854,0.015985192731022835,0.010884909890592098,0.008325631730258465,0.0057780384086072445,0.006265995092689991,0.005218100268393755,0.016528699547052383,0.009503835812211037,0.005143505055457354,0.005835638847202063,0.006249646656215191,0.005015648435801268,0.003559564705938101,0.004556629806756973,0.009748944081366062,0.006578574422746897,0.004802834242582321,0.0047914450988173485,0.0032782405614852905,0.0034010920207947493,0.0035165634471923113,0.0029217195697128773,0.004340750630944967,0.003660646267235279,0.00315644359216094,0.003771574702113867,0.0037144492380321026,0.005241462029516697,477.72418212890625
13.625,0.25,0.009197012521326542,0.009198784828186035,0.006758568342775106,0.011728852055966854,0.015985192731022835,0.010884909890592098,0.008325631730258465,0.0057780384086072445,0.006265995092689991,0.005218100268393755,0.016528699547052383,0.009503835812211037,0.005143505055457354,0.005835638847202063,0.006249646656215191,0.005015648435801268,0.003559564705938101,0.004556629806756973,0.009748944081366062,0.006578574422746897,0.004802834242582321,0.0047914450988173485,0.0032782405614852905,0.0034010920207947493,0.0035165634471923113,0.0029217195697128773,0.004340750630944967,0.003660646267235279,0.00315644359216094,0.003771574702113867,0.0037144492380321026,0.005241462029516697,0.010371124371886253,0.011022394523024559,0.013487877324223518,0.0142597034573555,0.026708856225013733,0.009255597367882729,0.006326409988105297,0.0038009081035852432,0.004395348019897938,0.0063236854039132595,0.019021950662136078,0.008014662191271782,0.006805929820984602,0.007603158708661795,0.005050519946962595,0.0055774785578250885,0.005810987204313278,0.004220151342451572,0.011462192051112652,0.006082239560782909,0.004918262362480164,0.004628777038305998,0.0028626436833292246,0.004018447361886501,0.0031600084621459246,0.0038194339722394943,0.003969054203480482,0.0038433035369962454,0.0035625342279672623,0.004207330755889416,0.004186556674540043,0.004543576389551163,477.7240905761719
13.640625,0.25,0.010371124371886253,0.011022394523024559,0.013487877324223518,0.0142597034573555,0.026708856225013733,0.009255597367882729,0.006326409988105297,0.0038009081035852432,0.004395348019897938,0.0063236854039132595,0.019021950662136078,0.008014662191271782,0.006805929820984602,0.007603158708661795,0.005050519946962595,0.0055774785578250885,0.005810987204313278,0.004220151342451572,0.011462192051112652,0.006082239560782909,0.004918262362480164,0.004628777038305998,0.0028626436833292246,0.004018447361886501,0.0031600084621459246,0.0038194339722394943,0.003969054203480482,0.0038433035369962454,0.0035625342279672623,0.004207330755889416,0.004186556674540043,0.004543576389551163,0.007168761920183897,0.011417407542467117,0.007831819355487823,0.020820394158363342,0.022105952724814415,0.010726532898843288,0.007074781693518162,0.005687009077519178,0.0066364835947752,0.003790101269260049,0.012773245573043823,0.012334024533629417,0.0055816275998950005,0.007835367694497108,0.006328779272735119,0.003571680746972561,0.003440653206780553,0.005816794466227293,0.007942521944642067,0.004137527663260698,0.006122286897152662,0.0060392278246581554,0.004835933912545443,0.004815172404050827,0.005677763372659683,0.0024588846135884523,0.0032851321157068014,0.0042143347673118114,0.003909208811819553,0.0039343819953501225,0.0032717054709792137,0.0041772969998419285,477.724365234375
13.65625,0.25,0.007168761920183897,0.011417407542467117,0.007831819355487823,0.020820394158363342,0.022105952724814415,0.010726532898843288,0.007074781693518162,0.005687009077519178,0.0066364835947752,0.003790101269260049,0.012773245573043823,0.012334024533629417,0.0055816275998950005,0.007835367694497108,0.006328779272735119,0.003571680746972561,0.003440653206780553,0.005816794466227293,0.007942521944642067,0.004137527663260698,0.006122286897152662,0.0060392278246581554,0.004835933912545443,0.004815172404050827,0.005677763372659683,0.0024588846135884523,0.0032851321157068014,0.0042143347673118114,0.003909208811819553,0.0039343819953501225,0.0032717054709792137,0.0041772969998419285,0.004706614185124636,0.01556580699980259,0.01070235576480627,0.008561336435377598,0.022793207317590714,0.018536435440182686,0.01109160017222166,0.00927862897515297,0.004107847809791565,0.006416789256036282,0.017247918993234634,0.011654741130769253,0.006135082803666592,0.004625098779797554,0.00594940735027194,0.006292293779551983,0.004292322788387537,0.006349864415824413,0.010881726630032063,0.005476353224366903,0.003541865386068821,0.0043744589202106,0.004062376916408539,0.0031194856856018305,0.004028777126222849,0.003129230346530676,0.003713499056175351,0.0031036799773573875,0.0038689535576850176,0.005042810458689928,0.0038406909443438053,0.0036387916188687086,477.7243957519531
13.671875,0.25,0.004706614185124636,0.01556580699980259,0.01070235576480627,0.008561336435377598,0.022793207317590714,0.018536435440182686,0.01109160017222166,0.00927862897515297,0.004107847809791565,0.006416789256036282,0.017247918993234634,0.011654741130769253,0.006135082803666592,0.004625098779797554,0.00594940735027194,0.006292293779551983,0.004292322788387537,0.006349864415824413,0.010881726630032063,0.005476353224366903,0.003541865386068821,0.0043744589202106,0.004062376916408539,0.0031194856856018305,0.004028777126222849,0.003129230346530676,0.003713499056175351,0.0031036799773573875,0.0038689535576850176,0.005042810458689928,0.0038406909443438053,0.0036387916188687086,0.007946779951453209,0.008745936676859856,0.016046782955527306,0.020159821957349777,0.028574060648679733,0.014744949527084827,0.018756292760372162,0.006287910509854555,0.0049308366142213345,0.004846136085689068,0.012649421580135822,0.009032106027007103,0.005441022105515003,0.006557375658303499,0.005841801408678293,0.00599574064835906,0.006368816830217838,0.007101177237927914,0.009396611712872982,0.0053076306357979774,0.0037973453290760517,0.003789863782003522,0.003697940381243825,0.0035827276296913624,0.0030592328403145075,0.0028588399291038513,0.003109265584498644,0.0026120375841856003,0.0029841200448572636,0.005563134327530861,0.005689023993909359,0.006377582438290119,477.7238464355469
13.6875,0.25,0.007946779951453209,0.008745936676859856,0.016046782955527306,0.020159821957349777,0.028574060648679733,0.014744949527084827,0.018756292760372162,0.006287910509854555,0.0049308366142213345,0.004846136085689068,0.012649421580135822,0.009032106027007103,0.005441022105515003,0.006557375658303499,0.005841801408678293,0.00599574064835906,0.006368816830217838,0.007101177237927914,0.009396611712872982,0.0053076306357979774,0.0037973453290760517,0.003789863782003522,0.003697940381243825,0.0035827276296913624,0.0030592328403145075,0.0028588399291038513,0.003109265584498644,0.0026120375841856003,0.0029841200448572636,0.005563134327530861,0.005689023993909359,0.006377582438290119,0.010141273960471153,0.009182602167129517,0.00947053637355566,0.06332245469093323,0.038862183690071106,0.007432546466588974,0.008179854601621628,0.005424304865300655,0.00462521705776453,0.005875222384929657,0.020890912041068077,0.01458401046693325,0.010602808557450771,0.010069523938000202,0.011609140783548355,0.006736662704497576,0.00733847264200449,0.005770097486674786,0.015039036981761456,0.00529055530205369,0.004267514683306217,0.003757560858502984,0.0032656455878168344,0.005687483120709658,0.0042663272470235825,0.00286977575160563,0.0030223901849240065,0.0028388698119670153,0.003042119089514017,0.003592586610466242,0.0036162238102406263,0.0032853696029633284,477.7231750488281
